respondent_id,h1n1_vaccine,seasonal_vaccine
26772.0,0.021830307539532284,0.26134732088224727
26773.0,0.012367949709291979,0.18143683759142418
26774.0,0.0011050733696870406,0.020738308263112116
26775.0,0.10720021972888316,0.6118460863823137
26776.0,0.4672062240744318,0.08401756161059148
26777.0,0.45895216980205317,0.9929178905986106
26778.0,0.019422593207197116,0.0003807670130808087
26779.0,0.3154714088436301,0.8254854004054375
26780.0,0.8840231805989238,0.9993989070842748
26781.0,0.0008809253494540476,0.4785092164436076
26782.0,0.017454978998385683,0.6661213751124248
26783.0,0.04951994640690148,0.5905092482045028
26784.0,0.7985832903314503,0.9860755417017728
26785.0,0.4015559586924453,0.8531529719130199
26786.0,0.13541399558276826,0.47958388819745007
26787.0,0.179582476864532,0.9704548115908532
26788.0,0.25249938231630437,0.9888498020209632
26789.0,0.0011592068651506496,0.029206419695403517
26790.0,0.037841680428939525,0.4390403747551528
26791.0,0.0033469186118013743,0.0034792578395746072
26792.0,0.3827643650049968,0.9724506488139318
26793.0,0.12611619320102593,0.9908017460845073
26794.0,0.9946006997191094,0.9989752454401786
26795.0,0.15392553606743042,0.915913554170432
26796.0,0.0007058052770709788,0.006848954086720704
26797.0,0.2510631579241735,0.7336263206190942
26798.0,0.08380881168294188,0.26704293259634093
26799.0,0.338094343711972,0.287999706496008
26800.0,0.07287761110410634,0.9891111487037092
26801.0,0.359152608182736,0.6818750776373771
26802.0,0.011207042976019103,0.0927185752687994
26803.0,0.04109693170240744,0.11212135039828205
26804.0,0.00609110706086782,0.017659783022447133
26805.0,0.0006009382833892224,0.0003021764160376263
26806.0,0.40172362895632174,0.9964711863700241
26807.0,0.9789580956808845,0.999885114082945
26808.0,0.45387710105906864,0.7792861262634326
26809.0,0.8083124869903041,0.023416938761016828
26810.0,0.001624237808091972,0.00044688720823913593
26811.0,0.004939304226731626,0.04374561438374654
26812.0,0.2187429872878964,0.8798114449528751
26813.0,0.1056599054273848,0.8230987849123251
26814.0,0.0069420339184284065,0.8061081062716515
26815.0,0.001691313926632158,0.01545993510029753
26816.0,0.024153803158897327,0.004791054526806076
26817.0,0.18797372497145942,0.9815162055296598
26818.0,0.08894778313823097,0.04382159829540336
26819.0,0.9923611191436634,0.9133710823404654
26820.0,0.11613767768331011,0.7774390084969586
26821.0,0.14661298335423542,0.6837702480286758
26822.0,0.08469877004160534,0.4428295789961069
26823.0,0.1268180144855839,0.610731928815096
26824.0,0.023991490902695894,0.961235095208779
26825.0,0.24370892328428223,0.9322474762551154
26826.0,0.04091706797570591,0.9574360005270105
26827.0,0.0014062584655931127,0.0010668337539569324
26828.0,0.24982317346661828,0.9764631647874761
26829.0,0.9981440622899638,0.9999771860708631
26830.0,0.015156573439537607,0.8544590686357753
26831.0,0.40368361278940607,0.9839518938164586
26832.0,0.5722963217300525,0.9511798934278752
26833.0,1.105730597430167e-05,0.008777400303013537
26834.0,0.013025397340468037,0.08510385597706045
26835.0,0.5145950295726943,0.9861153884046794
26836.0,0.28810983186264055,0.9625821378545625
26837.0,2.5411911419974544e-06,6.521316287642575e-05
26838.0,0.03515881355511428,0.8781345340108903
26839.0,0.4047053270456465,0.9291592289343362
26840.0,0.0025747774253844667,0.00699668906593875
26841.0,0.4094212865012562,0.9542430957489745
26842.0,0.0022356138334328475,0.011489785090336591
26843.0,5.917141093312128e-05,1.2397064632762983e-05
26844.0,0.0018049627232431577,0.04755076353188456
26845.0,0.029494896140325227,0.8772145595825814
26846.0,0.012859345772781638,0.873118247462577
26847.0,0.39988503899942024,0.6105553948610712
26848.0,0.060779963660681266,0.9593653724867974
26849.0,0.031860701146896896,0.7916355377023717
26850.0,0.9790758211267315,0.9359318174491043
26851.0,0.00024002593041734472,0.0011999903519020543
26852.0,0.0005745634013287342,0.0043232406504237555
26853.0,0.7427580107308757,0.678129920088357
26854.0,0.0007385317462377761,0.004983364205756692
26855.0,0.9883859382860861,0.9995219236285572
26856.0,0.009332750213788031,0.0033948931571150132
26857.0,0.15129560908592524,0.07579251204825281
26858.0,0.12400898174763363,0.6345154050669926
26859.0,0.00820936502310472,0.034623175734330366
26860.0,0.0007076691998430173,0.0028539092745099226
26861.0,0.0012511408253607981,0.010679331623065856
26862.0,0.035061923818480424,0.17982082488738899
26863.0,0.21408431764970134,0.4011111148987426
26864.0,0.586623650232083,0.9841372383786887
26865.0,1.7574053242942646e-05,0.00023661874170250615
26866.0,0.518627795098736,0.9909208430968964
26867.0,0.01994772925373172,0.09735554644029679
26868.0,0.9891095357796293,0.9978297259427723
26869.0,0.0027294843249894753,0.01878199322746581
26870.0,0.6802077598633258,0.984813695610287
26871.0,0.00018004205823283676,0.00043232986542436874
26872.0,0.0064870653423267895,0.003747279328240461
26873.0,0.7717562295902962,0.9970683992453734
26874.0,0.012579812143970978,0.06055924750761981
26875.0,0.9884383826780995,0.9991318264715684
26876.0,0.010147308797007964,0.014057346641248013
26877.0,0.03660266591521976,0.04391198800224662
26878.0,0.013909310708517074,0.00625745732456767
26879.0,7.930820276133325e-07,1.3571229763433291e-06
26880.0,8.600467606115758e-05,4.472099110840822e-05
26881.0,0.0003840819617385372,0.010289427261441745
26882.0,0.0016976720541308813,0.011780792515412633
26883.0,0.06252345907408491,0.3509176663475343
26884.0,0.19166514485794767,0.34795124511479153
26885.0,0.43373175122496893,0.9643537535115808
26886.0,0.058746749403141195,0.9725491295522747
26887.0,0.9333287401612504,0.998737359903049
26888.0,0.9993768788595179,0.99965011386869
26889.0,0.002010195475072091,0.011960377791164165
26890.0,0.1625642300839059,0.8365896956937127
26891.0,0.775394565752545,0.9167936904757462
26892.0,0.6463628175226972,0.9954837128211413
26893.0,0.022598055065530778,0.16495024400144334
26894.0,0.2388085210049946,0.28033614880987984
26895.0,0.04640528295234082,0.9663136669323529
26896.0,0.002415316238793891,0.01505632525487057
26897.0,0.0003514774419555883,0.09167892195358808
26898.0,0.6119304512583956,0.5048220050122345
26899.0,0.004433019399042164,0.016139783261218284
26900.0,0.06825006081948005,0.4208054725884336
26901.0,0.00016862138333940832,0.0877806651052385
26902.0,0.41077724135451954,0.9764471785353277
26903.0,0.07349446946456843,0.0007815819386505845
26904.0,0.0015635857170804368,0.20563998992440954
26905.0,0.7703952633533628,0.996611307560999
26906.0,0.01789398044227179,0.8007243516994368
26907.0,0.001097351247763135,0.5041159870521773
26908.0,0.013583060700921716,0.7944884906545803
26909.0,0.000262097503045413,0.010386661848641962
26910.0,0.03783485578112792,0.15747123895654985
26911.0,0.014809436570132265,0.02898150544509757
26912.0,0.8968798054368642,0.9993764980892458
26913.0,0.9975340680617465,0.9990441940644655
26914.0,0.029579608153800948,0.16810250515984687
26915.0,0.5909025753935234,0.8957686669324453
26916.0,0.05527973370747106,0.48495680483236653
26917.0,1.1423161701368965e-05,4.855399348060241e-05
26918.0,0.954826457151672,0.9950996065258988
26919.0,0.804651043916783,0.9894465334135258
26920.0,0.002590642864520083,0.024665113286087066
26921.0,0.008053419475592379,0.3370416803336159
26922.0,0.09315585171120973,0.9285789618668332
26923.0,0.011882859625478547,0.5505050064665157
26924.0,0.9858581049920497,0.9955060392992012
26925.0,0.24381282101877597,0.7983988967409272
26926.0,0.37926035931058577,0.4173204493794764
26927.0,0.9347980522198086,0.9878630002183574
26928.0,0.0508967114365019,0.4642912386549299
26929.0,0.007217754260868104,0.016245162988493413
26930.0,0.8498553940490695,0.940835702950279
26931.0,0.058546662182933924,0.6095791089526632
26932.0,0.1444262173819941,0.9928329429086916
26933.0,0.1235209476266695,0.7975431145163764
26934.0,0.9925897417082978,0.9963643269958262
26935.0,0.30500030834981184,0.8107394480152936
26936.0,0.2547119272270272,0.02243765314023477
26937.0,0.21139790965185742,0.9763051548816662
26938.0,0.003232741506673185,0.008850119655136318
26939.0,0.00037410888692193206,0.0011006349792903572
26940.0,0.018926133371156163,0.01414095861339238
26941.0,0.023930423490487688,0.881080882731601
26942.0,0.7689868768144316,0.9826855316512101
26943.0,0.8352926086970576,0.9496556589817547
26944.0,0.007689470109586331,0.19574177266149118
26945.0,0.06677603641759354,0.9659192792474061
26946.0,0.17357078121831107,0.9106143253880873
26947.0,0.04046868087856784,0.6746410647784098
26948.0,0.0001016502309853913,0.0010993466484765712
26949.0,1.2752409899475035e-05,3.855620758497648e-05
26950.0,0.007324909224460109,0.1498230189027907
26951.0,0.008790387956841408,0.6507655046908174
26952.0,0.9987458084764542,0.999942568108265
26953.0,0.9581837216287672,0.9997286499463204
26954.0,0.027165832573869925,0.13561384008364671
26955.0,0.06089830355367639,0.9158475769001461
26956.0,0.028777439589926224,0.13668743343092085
26957.0,0.009052345205145385,0.9769966332080271
26958.0,0.7948264247708171,0.9206877601341643
26959.0,0.0027683842422364952,0.01215571858909647
26960.0,0.0013948239164570803,0.005647396728801963
26961.0,0.04648772165638139,0.9203823258554182
26962.0,0.2156494668167432,0.9797955478516256
26963.0,0.09096254394077921,0.446166162321108
26964.0,0.026769676347890674,0.016808471907823943
26965.0,0.9819941509305912,0.9995759564445287
26966.0,9.186145006480399e-07,1.2209922414295393e-05
26967.0,0.004271500639712346,0.1766361693439537
26968.0,0.012631842954026388,0.9346798114517328
26969.0,0.001753416218348292,0.24128828938508234
26970.0,0.9859856596283197,0.9958038258100613
26971.0,0.07447189817836579,0.6068901541138133
26972.0,4.6340967746943305e-06,2.6495582180475706e-05
26973.0,0.0007680178339255851,0.0008455781867753522
26974.0,0.0956328971741134,0.7367741591642099
26975.0,0.07655864501114254,0.9737291440272016
26976.0,0.985728714996526,0.9626387516359453
26977.0,0.008548362298126645,0.7017723644689993
26978.0,0.0023013718558558944,0.5606891223480167
26979.0,0.840204313870749,0.9766202220272031
26980.0,0.0004920168055865198,0.00304632748114361
26981.0,0.028573208382231322,0.25443828425941306
26982.0,0.9426790913571511,0.9933237175010395
26983.0,0.04414780632212397,0.8895645863511017
26984.0,0.017911700894738584,0.054858395103856525
26985.0,4.61992325650849e-05,0.00031512402522551163
26986.0,0.056860331840867355,0.83749065377377
26987.0,0.026537110732933623,0.06930889967293395
26988.0,0.0018794566126039982,0.03792078785352601
26989.0,0.6672579558488942,0.9604530243661568
26990.0,3.612203807522516e-05,0.0030654552533554967
26991.0,0.8423041241657826,0.954559745840627
26992.0,0.25303330334945295,0.7715647018111002
26993.0,0.27217378727609404,0.9922632003876826
26994.0,0.08115742955617461,0.3390079527516725
26995.0,0.025022849548974175,0.4723156514676814
26996.0,0.3848937978902648,0.7527307013577355
26997.0,0.00015222511807281856,0.000636041828154826
26998.0,0.0006651381694925188,0.00013776805768088497
26999.0,0.5735179071201357,0.8410759739872162
27000.0,0.06817923912093461,0.8423346521114784
27001.0,0.031274802002187234,0.9520770038246564
27002.0,1.7694307654117745e-05,0.0007882965751516685
27003.0,1.2747959295420493e-05,0.0005654143173302819
27004.0,0.019145591984950132,0.07365674616528461
27005.0,0.9586612641619687,0.9855415709086056
27006.0,0.9483837728455871,0.9989529877272804
27007.0,0.027261247142109393,0.4039310187433606
27008.0,0.0005435710302348265,0.0010027572643107258
27009.0,0.030460198572057326,0.7037839463994151
27010.0,0.055245055108820884,0.2946682712217989
27011.0,0.005845817585880297,0.022808184014036594
27012.0,0.7424902543548206,0.9583320552434562
27013.0,0.05148171056773392,0.8965548476234081
27014.0,0.012023569495623672,0.0457582348698492
27015.0,0.011310161275576849,0.004990081839755667
27016.0,0.015819827633793044,0.16429503782684837
27017.0,0.7018269816716023,0.9739824893261915
27018.0,0.016836211790603614,0.6792054524338036
27019.0,0.9994484269185554,0.9999739971171709
27020.0,0.042365727110293266,0.1828190812103893
27021.0,0.02505072562141058,0.5227628098532577
27022.0,0.033712607884114516,0.21634425990274958
27023.0,0.02512837848413724,0.013919944359598155
27024.0,0.02060543252978431,0.38047671255632654
27025.0,0.005796726042509342,0.00043541778729928567
27026.0,0.0210549632679761,0.4643141073772287
27027.0,0.005038296432284397,0.5686144768315212
27028.0,0.20953948613042644,0.9835836898897213
27029.0,0.002567373509529811,0.035347306430771164
27030.0,0.6869025597298206,0.5554630913828673
27031.0,0.9409263855759717,0.9976159333048179
27032.0,0.34828467602563673,0.7331911944937561
27033.0,0.22945178903190774,0.9634248032703905
27034.0,0.0031187848650768295,0.3121605727778831
27035.0,0.01122824206184292,0.09351971617473828
27036.0,0.01708150943128696,0.5214960071389636
27037.0,0.9689740568936395,0.9471271638743867
27038.0,8.643713579664202e-05,0.0002149451699055613
27039.0,0.9399232677829938,0.9989458370282416
27040.0,0.13143312973416066,0.10650783749331434
27041.0,0.0021595975416494675,0.27328500326607713
27042.0,0.009793272642119882,0.22359388904205071
27043.0,0.918294859263746,0.9952293480719122
27044.0,1.1781472991735103e-05,3.3260120864476674e-05
27045.0,0.35464421125126255,0.9234390140639164
27046.0,0.006680182620832657,0.03060614540407082
27047.0,0.9370775400897343,0.9707899131683149
27048.0,0.02563637697086968,0.4341575990613283
27049.0,0.9188597853125471,0.9953091848263438
27050.0,0.00963846786243277,0.9036256980915821
27051.0,0.004526291458710715,0.05249128433803737
27052.0,0.016831998742316556,0.018263003647820037
27053.0,0.9876900666997006,0.9999343622616893
27054.0,5.94651511221232e-05,3.524282408706075e-05
27055.0,0.6596814950845189,0.9913548044004447
27056.0,8.380258345583811e-05,1.2241981203234194e-05
27057.0,0.0005100998203332109,0.0007554048468512532
27058.0,0.9680031944165906,0.9989407782750421
27059.0,0.04454452721408413,0.6118372810302376
27060.0,0.001533345151722965,0.6319783728295393
27061.0,0.1187890662935492,0.881431764335106
27062.0,0.05432889194320222,0.06750382920386619
27063.0,0.08183198904136071,0.7917917422634025
27064.0,0.7185652048556072,0.4074541471975817
27065.0,0.028344577839192944,0.26916773961389734
27066.0,0.0583671412671432,0.7319323714218322
27067.0,0.7875975562117336,0.967865712875497
27068.0,0.9982180976103182,0.9996637619431445
27069.0,0.6704056067851372,0.9981103505128847
27070.0,0.0023876405909442028,0.00027133470778130684
27071.0,0.0005842634992005478,0.0008313703680631166
27072.0,0.018551664786534434,0.01008329765322663
27073.0,0.018525861530363157,0.9212729097745501
27074.0,0.004309257543170182,0.07352458486837576
27075.0,0.9962550556369262,0.999354604723137
27076.0,0.9924433575882583,0.9723133385702668
27077.0,0.001546339824759732,0.008846716085780196
27078.0,0.5074486384649288,0.9551216245685366
27079.0,0.7635155960730985,0.9967510419963834
27080.0,0.021737700404984756,0.4848186050865807
27081.0,0.021047131585515234,0.5751247964021148
27082.0,0.16868479907883208,0.5221576181896501
27083.0,0.08149737472327534,0.16258803189204346
27084.0,0.8552235247774834,0.9787008137446945
27085.0,0.00016771619843036856,0.00013028672198120433
27086.0,0.0012471136238531386,0.004684505453471376
27087.0,0.09846397869525343,0.18306229541805824
27088.0,0.06349035087037881,0.9330759599493099
27089.0,0.01628237494066072,0.03850174855272621
27090.0,0.18602567107808504,0.9520205399892975
27091.0,0.29339217074352286,0.06164558565834732
27092.0,0.03718481621256543,0.3392546432174328
27093.0,0.15957949153379286,0.47331664811517904
27094.0,1.1465413795461568e-07,1.4206809920551625e-06
27095.0,0.009804170245188521,0.805627292897987
27096.0,0.0050844165660758065,0.004463353789963971
27097.0,0.9993619831707997,0.9997783640924123
27098.0,0.933050925051352,0.9973294104864863
27099.0,0.014386403025132988,0.3763798813631034
27100.0,0.3047182553922796,0.9694127031090625
27101.0,0.009506831494864193,0.21223508909420477
27102.0,0.20986190998672766,0.9449656811005608
27103.0,4.2949088344772956e-05,0.00022885908710213254
27104.0,0.9108370482503,0.994857902304758
27105.0,0.013668445350606117,0.06340939106038458
27106.0,0.8900440882074555,0.9930819810000224
27107.0,0.8622530258433067,0.9750110637914832
27108.0,0.0539688154489296,0.3313069600255918
27109.0,0.019537600250880752,0.17324422305635132
27110.0,0.019110066619626127,0.09579585470369378
27111.0,0.006597435254985101,0.5962809250362939
27112.0,0.8034402592531082,0.9372908138681539
27113.0,0.022587968474147475,0.30945438433383016
27114.0,0.028331329934049475,0.17784167909151039
27115.0,0.9890250662421227,0.9988594140540134
27116.0,0.175215835797843,0.9740670252750863
27117.0,0.004318827428125954,0.019854676574726383
27118.0,0.05470712158602127,0.9065282616432863
27119.0,0.0012651547180189543,0.06758508432100335
27120.0,0.8871981261787204,0.9989828310880685
27121.0,0.00043064415179208356,0.3445900493798194
27122.0,0.021707529686552172,0.6536472000577149
27123.0,0.11745304041352668,0.09234518587757129
27124.0,0.010322153757430445,0.025946500807940514
27125.0,2.092413496015776e-05,1.4519070481083563e-05
27126.0,0.07240371898540222,0.00680705771296875
27127.0,0.007907174876615115,0.0015462244713619557
27128.0,0.11243692207580575,0.8530788100619087
27129.0,0.9966621567731191,0.9944030811362533
27130.0,0.0010724374841381483,0.0027044488467455343
27131.0,0.006306123487813361,0.02210413458337241
27132.0,0.9650673339139645,0.9998851377728091
27133.0,0.06650834803489797,0.9546732915187598
27134.0,0.9683245938887893,0.9941540980956234
27135.0,0.8066226030411673,0.9797124135114931
27136.0,0.024011688989452544,0.8869156017591051
27137.0,0.0013323533351543985,0.0035906111101547083
27138.0,0.194389091469345,0.9016573507751583
27139.0,0.04866479830399144,0.031121823480334064
27140.0,0.9997715557560627,0.9995954323519548
27141.0,0.9894884560743359,0.9983785227564962
27142.0,0.017137218796360154,0.22339729694855065
27143.0,0.05901592979639529,0.04289835957914682
27144.0,0.0010161404648743896,0.0012712210989774331
27145.0,0.6956330106772297,0.9425132309111333
27146.0,0.040402703196022204,0.975986715473446
27147.0,0.013165266455369858,0.22972184564554182
27148.0,0.28202593190254743,0.00708899646464094
27149.0,0.21959909240130135,0.8687957257082012
27150.0,0.9940566336747197,0.9996849139468931
27151.0,0.09673742864268652,0.7449793613398573
27152.0,0.001140900182903526,0.07606612774066843
27153.0,0.47118961123138026,0.9902178755660502
27154.0,0.9157959914762644,0.9970260170679668
27155.0,0.15670470278639834,0.9704394913242349
27156.0,0.000737584425527955,0.5467687161478758
27157.0,0.00788187158603817,0.705581189683658
27158.0,0.01193528147560038,0.7125125706344076
27159.0,0.09756610113330055,0.7430774829543834
27160.0,0.18725825904067667,0.2043441218215266
27161.0,0.5113837920445232,0.8297598878275999
27162.0,0.899380858053119,0.9978834047700007
27163.0,0.9568917890763222,0.12942433273207496
27164.0,0.008926285957516178,0.003793495281246675
27165.0,0.9688894487742223,0.9788142997057409
27166.0,0.0008015908726554498,0.0014131081856210374
27167.0,0.05508444389256988,0.3062936778718807
27168.0,0.8181124349531239,0.9220912256666157
27169.0,0.42986771597970513,0.94032218610917
27170.0,0.8069185490660973,0.9920574899333067
27171.0,0.022091404809901873,0.2884402952616634
27172.0,0.0043740553266219,0.6078948145576435
27173.0,0.518780090046553,0.9672485854660784
27174.0,0.04375974921392228,0.00042416622294985526
27175.0,0.059130816233694664,0.3347564542295959
27176.0,0.908185987617357,0.9996990150961377
27177.0,0.9893267084349625,0.9960129419067295
27178.0,0.030411695824193136,0.6123290585545533
27179.0,0.0113925161171662,0.10623695172394235
27180.0,0.6112001876202736,0.8439041338151635
27181.0,0.004399207345384217,0.7963234461457991
27182.0,0.9745981212752672,0.9990870225643312
27183.0,0.004447274438803658,0.7111149846752423
27184.0,0.0013206551712040583,0.09461324614365195
27185.0,0.9913006722342457,0.9977382638382061
27186.0,0.18190913678323073,0.8893640799559107
27187.0,0.02495490821710623,0.024193429322721224
27188.0,0.04540858733949149,0.44061394424306244
27189.0,0.032610214586718554,0.6198341061725584
27190.0,0.9503130142518689,0.9802934697230099
27191.0,0.9177685115992751,0.9994238937345842
27192.0,0.9255153232273985,0.9921089322802116
27193.0,1.927665545601741e-05,0.0011858537649464206
27194.0,0.21457780633606424,0.6750943027838533
27195.0,0.003266634853232588,0.00924749954828519
27196.0,0.2300786821437064,0.5902953696579941
27197.0,0.055281411064751276,0.6738407971457299
27198.0,0.9995604147448939,0.999991365947649
27199.0,0.0005580895877074183,0.0966585334507714
27200.0,0.2596112730859053,0.4375181365142304
27201.0,0.9967703620503832,0.9997967737702589
27202.0,0.0005006308615479652,7.8059130548875e-05
27203.0,0.008420547689317395,0.06454534888612692
27204.0,0.000298462087772133,0.005080401940282341
27205.0,0.005793079763765279,0.0935010056312196
27206.0,0.4758094404068345,0.33210498078109263
27207.0,0.03284963670170846,0.12134939236374948
27208.0,0.8134185692740861,0.9952448630352627
27209.0,0.024171440427853224,0.10401412725221378
27210.0,0.02927969239498886,0.29264433664095185
27211.0,0.040058233350037706,0.18263299262761049
27212.0,0.8596673695153574,0.9967657143510112
27213.0,0.566061653999661,0.5224293301029754
27214.0,0.0003611219216792365,0.00674929686888818
27215.0,0.5308461536935392,0.9819429509023045
27216.0,0.019025541722907987,0.9007685949409822
27217.0,0.0011673437232025113,0.000519807380595997
27218.0,0.9589744190572185,0.9994275036572541
27219.0,0.6611176590994148,0.8763852708611345
27220.0,0.18783325039361293,0.04082840523106414
27221.0,0.04058479389299509,0.8179969797669028
27222.0,0.2288251217723155,0.6676932498512239
27223.0,0.014738781915375398,0.2736358863045901
27224.0,0.7233866529002391,0.9910388171701241
27225.0,0.12706539136311742,0.4000340240038705
27226.0,0.0007662141163611405,0.01208232252703933
27227.0,0.19579495415757578,0.573548970325856
27228.0,0.7412982463308025,0.9876955068044555
27229.0,0.9896777871729934,0.9961901123848735
27230.0,0.5501302988738073,0.9987904133845243
27231.0,0.9695161755335102,0.9971362708149482
27232.0,0.0915070184990474,0.2640244024931851
27233.0,0.1869767645108944,0.07000658149897729
27234.0,0.0005555020518072452,0.0001656814540692034
27235.0,0.99900543134785,0.9999437613426329
27236.0,0.25028612456675414,0.9427117034150618
27237.0,0.7573985919876337,0.8646298982022363
27238.0,0.13378479907172044,0.9684326903987092
27239.0,0.3490698343077824,0.5093476061136242
27240.0,0.18802955280898404,0.737981361215746
27241.0,0.015833101801643438,0.19450191282338153
27242.0,0.10110320829309122,0.5430816548817065
27243.0,0.017915277480379743,0.1151455875257044
27244.0,0.015634812905065475,0.019861535391918615
27245.0,0.013744596122276236,0.07115570889303194
27246.0,0.9943359641784981,0.9996735999506049
27247.0,0.47894327108339046,0.9933237135402723
27248.0,0.14230087474814204,0.40909187138403186
27249.0,0.09976204499537462,0.9525300991618293
27250.0,0.0667679219749457,0.7888697664813722
27251.0,0.028079825571022718,0.8713665978016614
27252.0,0.4563857045274818,0.7335402975211559
27253.0,0.02226856799686213,0.9432075610326625
27254.0,0.9990327028515679,0.9998889069173938
27255.0,0.07312182263012894,0.31196802192790984
27256.0,0.964584648556108,0.9998314700065897
27257.0,0.19610569028196878,0.8233416877811672
27258.0,0.6505011072814307,0.9949959079062887
27259.0,0.9175736958315673,0.9976190375298423
27260.0,0.10083825480985782,0.0657140576154468
27261.0,0.027211129003539405,0.9046585340492284
27262.0,0.35208641939989405,0.7748518911427552
27263.0,0.04408871239387142,0.00026281167655969174
27264.0,0.0012686871865083044,0.007913789744737587
27265.0,0.0054121740265491575,0.018234096601850533
27266.0,0.11051548572782048,0.29933085779685525
27267.0,0.7765622298069884,0.9103044574869429
27268.0,0.0003860264276563975,0.021661415543512218
27269.0,0.9301892136010231,0.809914306150222
27270.0,0.0011594466546824536,0.005946661665027348
27271.0,0.01935379973143504,0.44558938831329425
27272.0,0.000524866609165445,0.00908704477042279
27273.0,0.015995698969348805,0.039829812168204984
27274.0,0.08947307366703211,0.7270301469610176
27275.0,0.07767776316533109,0.20229982384693687
27276.0,1.794683055836075e-06,8.230572720422168e-05
27277.0,0.007186136337624622,0.7284819871088821
27278.0,0.35683084599483783,0.8917307116912033
27279.0,0.007304461342265337,0.6216209709844617
27280.0,0.39787189533451045,0.7752192546797894
27281.0,0.004069354393232755,0.07791792417424197
27282.0,0.2974460485878628,0.9960072466361521
27283.0,2.1195311991351093e-07,6.564356799117188e-06
27284.0,0.2909763656770816,0.3152501454209051
27285.0,0.012863783850242758,0.7693006032364724
27286.0,0.0011589891736464746,0.02313071200686466
27287.0,0.17767164334277508,0.8199435689955422
27288.0,0.9943516904791518,0.999842450870704
27289.0,0.597638792333233,0.8500080874070831
27290.0,0.00040634907934968104,0.0032868574076359305
27291.0,0.9929524366236603,0.9982300645501083
27292.0,0.13429668783026605,0.9414136772502273
27293.0,0.40765489765635105,0.9974690713745142
27294.0,3.735554899895509e-05,8.077784564937406e-05
27295.0,0.8972685233640622,0.9987968001482193
27296.0,0.3148965784122512,0.9941014784963752
27297.0,0.14239260841791848,0.8348898651680791
27298.0,0.27350838631062474,0.7998213563810266
27299.0,0.09860978631490358,0.9536191156335366
27300.0,0.8844749796917892,0.999607442165275
27301.0,2.34770034415676e-05,0.00010894931781752858
27302.0,0.022945594698713677,0.47069393218442324
27303.0,5.914086010641252e-05,9.795012184796276e-05
27304.0,0.009580118827069458,0.7469159587305882
